,0.5,1.0,1.5,2.0,3.0,3.6
1967-08-21,7.585673774754909,1.5714918105356348,0.24381785019559898,0.03640630094282667,0.0007391734596795209,6.774870855607808e-05
1967-08-22,7.586076958511704,1.5714918105356348,0.24380322112458727,0.03640193218671353,0.0007389960580491977,6.772757095900859e-05
1967-08-23,7.586492633961486,1.5714918105356348,0.2437881921589015,0.03639744427726585,0.0007388138398431034,6.770586102530391e-05
1967-08-24,7.586908332188004,1.5714918105356348,0.24377316411965883,0.03639295692112208,0.0007386316665675257,6.768415805067388e-05
1967-08-25,7.587311581562373,1.5714918105356348,0.24375853772981165,0.03638858976629154,0.0007384543949675495,6.766304059336207e-05
1967-08-26,7.587701340718961,1.5714918105356348,0.2437443463080945,0.036384352738716014,0.0007382824261358448,6.764255630299065e-05
1967-08-27,7.588091119897423,1.5714918105356348,0.24373015571259024,0.03638011620449301,0.0007381104973516762,6.76220782140277e-05
1967-08-28,7.588480919098789,1.5714918105356348,0.2437159659432508,0.03637588016356509,0.0007379386086057175,6.760160632459579e-05
1967-08-29,7.588844750375731,1.5714918105356348,0.24370261164374707,0.03637189376573895,0.0007377768686367081,6.758234449704029e-05
1967-08-30,7.589208599096639,1.5714918105356348,0.24368925807598577,0.03636790780477832,0.0007376151641175549,6.756308815778635e-05
1967-08-31,7.589520484381533,1.5714918105356348,0.24367757434443418,0.0363644204711532,0.0007374737036751213,6.754624366183468e-05
1967-09-01,7.589936348517664,1.5714918105356348,0.24366255312409787,0.036359937186437576,0.0007372918608440781,6.752459185222253e-05
1967-09-02,7.5903522354408715,1.5714918105356348,0.2436475328297272,0.036355454454455684,0.0007371100628509933,6.750294698305346e-05
1967-09-03,7.590768145152403,1.5714918105356348,0.2436325134612651,0.03635097227513938,0.0007369283096848109,6.748130905210273e-05
1967-09-04,7.591184077653508,1.5714918105356348,0.24361749501865448,0.03634649064842052,0.0007367466013344776,6.74596780571463e-05
1967-09-05,7.5916000329454345,1.5714918105356348,0.24360247750183825,0.03634200957423099,0.0007365649377889431,6.743805399596085e-05
1967-09-06,7.592016011029432,1.5714918105356348,0.24358746091075936,0.03633752905250266,0.0007363833190371595,6.741643686632378e-05
1967-09-07,7.592445531935261,1.5714918105356348,0.24357201145947144,0.036332919661831074,0.000736196499597864,6.739420237133757e-05
1967-09-08,7.59286155634797,1.5714918105356348,0.24355699674643627,0.036328440260776876,0.0007360149716938535,6.737259929824867e-05
1967-09-09,7.593277603556538,1.5714918105356348,0.2435419829589656,0.0363239614119776,0.0007358334885501482,6.735100314998047e-05
1967-09-10,7.593693673562212,1.5714918105356348,0.24352697009700236,0.03631948311536516,0.0007356520501557112,6.73294139243132e-05
1967-09-11,7.594109766366244,1.5714918105356348,0.2435119581604895,0.036315005370871484,0.0007354706564995084,6.730783161902787e-05
1967-09-12,7.594539405726998,1.5714918105356348,0.2434965134979377,0.03631039883731348,0.0007352840686014485,6.728563294294486e-05
1967-09-13,7.5949555448725175,1.5714918105356348,0.24348150343888644,0.03630592221279929,0.0007351027656804235,6.726406467156315e-05
1967-09-14,7.595345696698454,1.5714918105356348,0.24346732814587801,0.0363016948108978,0.0007349315773651281,6.724370116705299e-05
1967-09-15,7.595761880024301,1.5714918105356348,0.2434523198859238,0.03629721925948276,0.0007347503613597504,6.722214633681588e-05
1967-09-16,7.596178086154714,1.5714918105356348,0.24343731255113632,0.03629274425984803,0.0007345691900377713,6.72005984159353e-05
1967-09-17,7.596594315090942,1.5714918105356348,0.24342230614145852,0.03628826981192558,0.000734388063388173,6.71790574021965e-05
1967-09-18,7.597010566834236,1.5714918105356348,0.24340730065683336,0.0362837959156474,0.0007342069813999402,6.715752329338538e-05
1967-09-19,7.597426841385843,1.5714918105356348,0.2433922960972038,0.03627932257094547,0.0007340259440620608,6.713599608728859e-05
1967-09-20,7.597843138747016,1.5714918105356348,0.24337729246251288,0.036274849777751784,0.000733844951363525,6.711447578169348e-05
1967-09-21,7.598259458919003,1.5714918105356348,0.24336228975270355,0.03627037753599836,0.0007336640032933258,6.709296237438812e-05
1967-09-22,7.598675801903054,1.5714918105356348,0.2433472879677188,0.03626590584561721,0.0007334830998404589,6.707145586316126e-05
1967-09-23,7.5990921677004195,1.5714918105356348,0.2433322871075016,0.03626143470654035,0.0007333022409939229,6.704995624580238e-05
1967-09-24,7.599508556312349,1.5714918105356348,0.24331728717199497,0.036256964118699817,0.0007331214267427188,6.702846352010166e-05
1967-09-25,7.599924967740093,1.5714918105356348,0.24330228816114188,0.036252494082027645,0.0007329406570758508,6.700697768385002e-05
1967-09-26,7.600341401984902,1.5714918105356348,0.24328729007488537,0.03624802459645589,0.0007327599319823252,6.698549873483903e-05
1967-09-27,7.6007578590480245,1.5714918105356348,0.2432722929131684,0.036243555661916595,0.0007325792514511515,6.696402667086101e-05
1967-09-28,7.601174338930712,1.5714918105356348,0.24325729667593401,0.03623908727834184,0.0007323986154713416,6.694256148970899e-05
1967-09-29,7.6016043779720786,1.5714918105356348,0.24324186816519963,0.03623449037494188,0.0007322128069458823,6.692048328271685e-05
1967-09-30,7.60199487134766,1.5714918105356348,0.24322770682355987,0.03623027129044617,0.0007320422916346757,6.690022379394223e-05
1967-10-01,7.602385384782833,1.5714918105356348,0.24321354630638178,0.03622605269721372,0.0007318718160325143,6.687997043851968e-05
1967-10-02,7.602775918278628,1.5714918105356348,0.24319938661361737,0.03622183459518733,0.0007317013801301505,6.685972321459241e-05
1967-10-03,7.603206047929895,1.5714918105356348,0.24318396177580887,0.03621723988027841,0.0007315157484923422,6.683767232834427e-05
1967-10-04,7.603636201915894,1.5714918105356348,0.2431685379163154,0.03621264574820593,0.000731330163949026,6.681562871465966e-05
1967-10-05,7.6040663802380015,1.5714918105356348,0.24315311503507495,0.03620805219889595,0.0007311446264882543,6.679359237114001e-05
1967-10-06,7.604496582897595,1.5714918105356348,0.24313769313202546,0.03620345923227456,0.0007309591360980821,6.677156329538758e-05
1967-10-07,7.604913267641864,1.5714918105356348,0.24312270519203785,0.036198995792095234,0.0007307788995987702,6.675015980797508e-05
1967-10-08,7.605329975218174,1.5714918105356348,0.24310771817596435,0.03619453290220306,0.0007305987075413349,6.672876318140649e-05
1967-10-09,7.605746705627776,1.5714918105356348,0.24309273208374801,0.03619007056253018,0.0007304185599148179,6.670737341348259e-05
1967-10-10,7.6061634588719205,1.5714918105356348,0.24307774691533188,0.03618560877300877,0.0007302384567082636,6.668599050200484e-05
1967-10-11,7.606593780174457,1.5714918105356348,0.24306232979247958,0.03618101865332058,0.0007300531962121233,6.666399691423325e-05
1967-10-12,7.607010579833645,1.5714918105356348,0.2430473464981773,0.03617655797978798,0.0007298731830952491,6.66426279070032e-05
1967-10-13,7.6074274023311705,1.5714918105356348,0.24303236412750276,0.03617209785620143,0.0007296932143651708,6.662126574956451e-05
1967-10-14,7.607857795141741,1.5714918105356348,0.24301694988303824,0.03616750945036378,0.000729508092196266,6.659929350854825e-05
1967-10-15,7.6082882123019315,1.5714918105356348,0.24300153661621687,0.03616292162656227,0.000729323016992602,6.657732851415769e-05
1967-10-16,7.608718653813121,1.5714918105356348,0.2429861243269767,0.036158334384723066,0.0007291379887422636,6.65553707640028e-05
1967-10-17,7.609149119676686,1.5714918105356348,0.24297071301525566,0.036153747724772346,0.0007289530074333387,6.653342025569439e-05
1967-10-18,7.609566059354477,1.5714918105356348,0.24295573536856294,0.036149290413409016,0.0007287732655958894,6.651209310454393e-05
1967-10-19,7.60995696172054,1.5714918105356348,0.2429415906853394,0.03614508124945677,0.0007286035512737644,6.649195725169996e-05
1967-10-20,7.610373945663649,1.5714918105356348,0.2429266148338588,0.036140625006563,0.0007284238956035872,6.647064339143023e-05
1967-10-21,7.610764889530722,1.5714918105356348,0.24291247184600886,0.036136416851596485,0.0007282542626415974,6.645052008706104e-05
1967-10-22,7.611155853480527,1.5714918105356348,0.24289832968155206,0.03613220918662061,0.000728084669183174,6.643040287481551e-05
1967-10-23,7.611546837514097,1.5714918105356348,0.24288418834044045,0.036128002011578335,0.0007279151152191177,6.64102917528493e-05
1967-10-24,7.6119117746912375,1.5714918105356348,0.24287087961779166,0.03612404277848118,0.0007277555721801655,6.639136936834987e-05
1967-10-25,7.612302797556376,1.5714918105356348,0.2428567398748002,0.03611983655432204,0.0007275860948551373,6.637127006337671e-05
1967-10-26,7.612511353797405,1.5714918105356348,0.24284842286316063,0.03611736259291421,0.000727486425527075,6.635945052213255e-05
1967-10-27,7.61290240746284,1.5714918105356348,0.24283428442758298,0.0361131571465849,0.0007273170108800345,6.633936088026215e-05
1967-10-28,7.613293481216649,1.5714918105356348,0.24282014681513342,0.03610895218993084,0.00072714763568572,6.631927732032443e-05
1967-10-29,7.613684575059863,1.5714918105356348,0.24280601002576405,0.03610474772289503,0.0007269782999349439,6.629919984047815e-05
1967-10-30,7.614075688993514,1.5714918105356348,0.24279187405942693,0.036100543745420446,0.0007268090036185208,6.627912843888261e-05
1967-10-31,7.614492898620309,1.5714918105356348,0.2427769074370534,0.03609609299345183,0.0007266297904395463,6.625788280045151e-05
1967-11-01,7.614923691163751,1.5714918105356348,0.24276150939484198,0.036091514228778966,0.0007264454454570951,6.623603040611859e-05
1967-11-02,7.615354508079429,1.5714918105356348,0.24274611232924612,0.03608693604491926,0.0007262611472427133,6.621418521888492e-05
1967-11-03,7.6157717877785025,1.5714918105356348,0.24273114852780114,0.03608248697061235,0.0007260820691516124,6.619296039786955e-05
1967-11-04,7.616189090342217,1.5714918105356348,0.2427161856487823,0.03607803844482145,0.0007259030352167531,6.617174238042695e-05
1967-11-05,7.616606415771825,1.5714918105356348,0.2427012236921327,0.03607359046747893,0.0007257240454272475,6.615053116437623e-05
1967-11-06,7.6170237640685805,1.5714918105356348,0.24268626265779553,0.03606914303851719,0.0007255450997722106,6.612932674753723e-05
1967-11-07,7.617441135233736,1.5714918105356348,0.24267130254571387,0.0360646961578686,0.0007253661982407599,6.610812912773048e-05
1967-11-08,7.617858529268544,1.5714918105356348,0.24265634335583092,0.03606024982546557,0.0007251873408220157,6.608693830277721e-05
1967-11-09,7.61824985761765,1.5714918105356348,0.2426422161029643,0.03605605102925302,0.0007250184615782626,6.606693116118145e-05
1967-11-10,7.618667295966014,1.5714918105356348,0.24262725870608123,0.03605160576268777,0.0007248396899028049,6.60457535421517e-05
1967-11-11,7.619098324677416,1.5714918105356348,0.24261187015528932,0.03604703264118965,0.0007246557990664076,6.602397110979169e-05
1967-11-12,7.619529377774414,1.5714918105356348,0.24259648258051097,0.03604246009978886,0.0007244719548828636,6.60021958614569e-05
1967-11-13,7.61996045525839,1.5714918105356348,0.24258109598168429,0.03603788813841182,0.0007242881573403372,6.5980427794778e-05
1967-11-14,7.620391557130722,1.5714918105356348,0.24256571035874736,0.03603331675698495,0.0007241044064269955,6.595866690738639e-05
1967-11-15,7.620822683392789,1.5714918105356348,0.2425503257116383,0.036028745955434684,0.0007239207021310088,6.593691319691431e-05
1967-11-16,7.621240262717907,1.5714918105356348,0.2425353739792314,0.036024304055248396,0.0007237422011359628,6.591577725487585e-05
1967-11-17,7.621671436995784,1.5714918105356348,0.2425199912561968,0.03601973439695317,0.0007235585887309622,6.589403768976368e-05
1967-11-18,7.622089062827948,1.5714918105356348,0.2425050413937221,0.03601529360778094,0.0007233801770241519,6.587291549138093e-05
1967-11-19,7.62250671154372,1.5714918105356348,0.24249009245281425,0.03601085336610327,0.0007232018093092693,6.585180006367547e-05
1967-11-20,7.622924383144354,1.5714918105356348,0.24247514443341647,0.03600641367185265,0.0007230234855754669,6.583069140447698e-05
1967-11-21,7.623368183536524,1.5714918105356348,0.2424593669411417,0.036001727905689875,0.0007228353013805911,6.580841718423463e-05
1967-11-22,7.623785902341102,1.5714918105356348,0.2424444208157823,0.03599728933649602,0.0007226570680186068,6.578732243132899e-05
1967-11-23,7.624177535178552,1.5714918105356348,0.24243030590087178,0.035993097871299305,0.0007224887780164656,6.576740599536006e-05
1967-11-24,7.624569188134127,1.5714918105356348,0.24241619180772,0.03598890689414991,0.0007223205272051467,6.574749558888749e-05
