Date,SPXL,TQQQ,TECL,TPOR,DRN,UTSL,FAS,DPST,CURE,WEBL,LABU,SOXL,NAIL,YINN,HIBL,XLE,KWEB
2002-12-03,5.975081144839298,0.47637030117811546,1.084852880562404,,53.39071788271879,1.2982892195772213,719.4394566926132,,4.67058960553091,,,6.25898922175129,,,,13.594932,
2002-12-04,5.893453312380505,0.44476673267073186,1.0355880563711701,,52.42370904368545,1.2106425563341918,719.3727557851762,,4.798656288603048,,,5.158461406485416,,,,13.475315,
2002-12-05,5.697849556918521,0.4261450579252918,0.9668780591104765,,52.608980200401824,1.1986043884432833,681.8708875909266,,4.714489926812029,,,5.074579497473357,,,,13.565026999999999,
2002-12-06,5.809496262022835,0.4392805083453274,0.9940855477245437,,52.50891780397473,1.1945430933168733,698.0576158045328,,4.776103500877717,,,4.909126806204867,,,,13.696609,
2002-12-09,5.328752898237311,0.376925426270009,0.8529445708749522,,52.1137822091894,1.2434638233050723,657.5202533013332,,4.712191701163207,,,4.023974159581556,,,,13.457367000000001,
2002-12-10,5.542596636598495,0.3939283419416603,0.8945939744175418,,52.203610374039975,1.2716715272653631,687.4001533772135,,4.763444173057191,,,4.567240627695093,,,,13.666701000000002,
2002-12-11,5.556757045513344,0.3994317460599621,0.9151823351599896,,51.44084994628149,1.3064611584649097,689.1509966804625,,4.742185956303001,,,4.462620189016798,,,,13.594932,
2002-12-12,5.5544110558849855,0.4059175523206456,0.9028579329142015,,51.77388518452213,1.3188806827862112,680.003580667862,,4.596411581883652,,,4.325421849563754,,,,13.71455,
2002-12-13,5.291382980591034,0.36726605014383307,0.8421223029913395,,50.80818741353696,1.3587272916356716,656.5338519184737,,4.5197486095787,,,3.9097831761250994,,,,13.678667,
2002-12-16,5.700356153959938,0.4028053396683355,0.9278617661119194,,51.747191788956805,1.4227074995833482,712.6248546502,,4.654186798433073,,,4.452792279525646,,,,13.911929999999998,
2002-12-17,5.550557051397598,0.40650756575754554,0.913683168804386,,51.569439908722416,1.426999610590644,702.3516952396109,,4.469298618392353,,,4.1664923889098855,,,,13.768377,
2002-12-18,5.357596973555359,0.3806032124276127,0.838621065593954,,49.97312708868721,1.4135740367584664,662.7741395473976,,4.428992912461782,,,3.3720774043795303,,,,13.654742,
2002-12-19,5.242552192851365,0.36617176840381527,0.8286715269861592,,49.87468706676775,1.4178475506667916,645.0402300315417,,4.299727378558091,,,3.2930241147552537,,,,13.517176999999998,
2002-12-20,5.466492810095047,0.37753533653845134,0.8549469679564481,,50.05760370545757,1.461697755223731,687.1445946075753,,4.411014773683352,,,3.3148639553427395,,,,13.791324,
2002-12-23,5.47046091350024,0.39308873245057074,0.8864603488584832,,51.35955060421123,1.4430756696551794,682.4080866522224,,4.494128536378976,,,3.503012235943477,,,,13.851435,
2002-12-24,5.347831737561039,0.3783522105976134,0.8589997452756302,,51.985822178535926,1.4248784555947733,664.2284450575115,,4.5690442629659636,,,3.3585328319415746,,,,13.785312,
2002-12-26,5.354051655076675,0.3751499450659305,0.8454395352384118,,51.61022862583121,1.4514903678036275,657.8818110207521,,4.334686216829167,,,3.3158896575671655,,,,13.628995000000002,
2002-12-27,4.992392594865382,0.35463732122584884,0.8006052984951536,,51.720725419568,1.4354938930185548,621.5845685424633,,4.162809679614123,,,3.2461274497189554,,,,13.334417000000002,
2002-12-30,5.11615112551225,0.34639575916029575,0.7764173344617975,,52.74353750781408,1.4463527462632926,635.026202046701,,4.2761109071764505,,,3.0397893953109385,,,,13.400542000000002,
2002-12-31,5.136590908229814,0.33539396384057246,0.7638226936097156,,53.14723989257836,1.4371737616972824,628.0654365540213,,4.3339608694752405,,,3.008064630339644,,,,13.424594,
2003-01-02,5.631655976450941,0.3778593828804863,0.8875446784580304,,53.78258281274009,1.53822456737562,696.4657033161017,,4.685752935728577,,,3.606000236184875,,,,13.707154000000001,
2003-01-03,5.683079030441326,0.39031965357404186,0.8977036714168071,,55.570807886750735,1.5851706395294787,694.5690371292285,,4.829660204644915,,,3.769485737184793,,,,13.683107000000001,
2003-01-06,5.981993917190085,0.41939510986653916,1.0161181811817657,,57.64973942844164,1.7984910377662007,764.8095839918919,,4.986103033977057,,,4.343814690311137,,,,13.797329999999999,
2003-01-07,5.937047968119055,0.4351314210567988,1.0477210532739407,,55.64326441760331,1.6809764670355503,739.4084414989487,,4.770807715180023,,,4.277348898043277,,,,13.346441,
2003-01-08,5.679133214799492,0.3983553166164124,0.9448824106202456,,53.260907551587266,1.715706524447562,716.482072586132,,4.660871753419305,,,3.796373417928219,,,,13.220185,
2003-01-09,5.943332213740352,0.4352321786939893,1.0281678552544957,,53.00179696186484,1.6902942316076497,759.3128582408551,,4.804175437840179,,,4.145711756686297,,,,13.388526,
2003-01-10,5.99081960560355,0.45475322919074473,1.0449506011701393,,51.92458959324177,1.6901398359646862,758.2748516222083,,4.798502165892432,,,4.423206872126583,,,,13.28031,
2003-01-13,5.983380688589987,0.44657387055455106,1.0276054537858215,,51.37190816722254,1.582169308675769,764.8431790740553,,4.80765262437886,,,4.215334699706488,,,,13.232213,
2003-01-14,6.0407254565237745,0.4534952263487121,1.0706152091496943,,51.137978694781,1.5915879634855385,782.2964776542414,,4.796735762321077,,,4.250444332062517,,,,13.286323000000001,
2003-01-15,5.859584098497095,0.4363725931966382,1.0069739151953183,,50.27684274128243,1.5770394887918775,747.6387380996546,,4.634139131483764,,,3.990485794942073,,,,13.328404999999998,
2003-01-16,5.786759544633649,0.4216456730040006,0.942213818130387,,48.97382058116293,1.569738041116328,725.5259175957067,,4.592827103683496,,,3.5703502425485096,,,,13.460663,
2003-01-17,5.529667716451064,0.36754665364672445,0.8043297828934032,,46.88005162287939,1.5481894053331846,718.8837732923449,,4.582256661675643,,,2.9501409909065797,,,,13.358457000000001,
2003-01-21,5.269664908334265,0.3552156188770062,0.7881866628079296,,46.53993787773587,1.4510175159434626,683.1478101476241,,4.479146732345643,,,2.8909163453491113,,,,13.045842,
2003-01-22,5.07789351773961,0.3509264798689666,0.7724765937996952,,46.94667741014872,1.4125451038144838,650.6125245114049,,4.443779587668262,,,2.830791398228498,,,,13.009773,
2003-01-23,5.170742307272635,0.3753875555822573,0.8125227957285182,,47.06817773406374,1.4899481111179533,680.2329038998091,,4.483125693194135,,,3.137963739675807,,,,13.045842,
2003-01-24,4.76285014600982,0.34489364764118113,0.7167345327134168,,45.96602347631811,1.375088109696896,601.9600968649139,,4.187853657473261,,,2.748292627416705,,,,12.817386,
2003-01-27,4.566368306065142,0.33271147817778957,0.693106528430449,,44.66041512293136,1.2160539998747673,574.4992118048834,,3.9098740533653933,,,2.5913082757721906,,,,12.4146,
2003-01-28,4.667259958648322,0.3428543511137978,0.721684134896992,,45.160364478522,1.3258874191931516,599.2985070743711,,4.110027104851658,,,2.6742412394942945,,,,12.625012,
2003-01-29,4.772877132960396,0.3581810722508936,0.7525069054478568,,46.679085927799115,1.3236529642271977,602.5414742384177,,4.227397397060099,,,2.883944629276749,,,,13.033821000000001,
2003-01-30,4.433018794804663,0.3303773787870855,0.6828839101649363,,46.2812541602411,1.2601337449422967,556.9861811937166,,3.991896399638042,,,2.4672077692904915,,,,12.829415,
2003-01-31,4.6893782977299665,0.32791993563240796,0.6799907486408818,,47.9670420336256,1.302956231297998,589.884293361198,,4.231603582308315,,,2.4179688718078016,,,,13.087931,
2003-02-03,4.715893409144672,0.3298436620438826,0.6981587819567491,,47.771929186874715,1.3151453117837437,593.798422873474,,4.1776845315401205,,,2.4173142315779055,,,,13.190135,
2003-02-04,4.57601106414244,0.3176922914394126,0.6621827820711982,,47.767631022067874,1.296098960382872,551.1939734602743,,4.029855341293278,,,2.302822311343099,,,,13.28031,
2003-02-05,4.490375953550941,0.3133300070615422,0.655190898140492,,48.126545757058345,1.2376683623173332,535.5816427866779,,3.941283609139704,,,2.349410370987675,,,,13.184117,
2003-02-06,4.4264757405442445,0.31837669425308623,0.6441212038877878,,48.742831657079385,1.2032323638269,516.4508951956013,,3.9180621360095813,,,2.2241835361038427,,,,13.130013,
2003-02-07,4.264116196797876,0.3025675299840128,0.6222902632108319,,47.965307610247095,1.1397277757082145,505.977540871207,,3.8949301049170035,,,2.1575070294453904,,,,13.009773,
2003-02-10,4.353437134352992,0.31049145509082254,0.6420674563756784,,48.31661632480043,1.1508813102027107,516.1256500689566,,3.9800978152095676,,,2.2648028203989123,,,,13.178107,
2003-02-11,4.262877803164205,0.3155042746746059,0.6352221808810099,,47.98291834097633,1.0931059059233643,494.4911945979562,,3.8416420848229986,,,2.266696908073614,,,,13.093939,
2003-02-12,4.05862241662227,0.3025422531385363,0.6095582655985354,,46.86766870959639,0.9797338678470235,475.641264758482,,3.710946742138343,,,2.264393009948902,,,,12.865484,
2003-02-13,4.09533666743241,0.3070880218507458,0.614746093150777,,46.72004703334936,1.021019400475588,486.1686593948322,,3.578857631318092,,,2.1885457073541703,,,,12.805367,
2003-02-14,4.363506976692619,0.3282249350098043,0.6726948837452613,,46.53694138034743,1.0723029099684742,519.0127255921153,,3.6942622184078346,,,2.594976981850482,,,,12.907571,
2003-02-18,4.5921640014258545,0.3586640025436892,0.7381832774336017,,47.85817859447493,1.10668364191492,543.456743197174,,3.9643094769283613,,,2.8875503308466763,,,,13.117989999999999,
2003-02-19,4.519344564443529,0.35138749606748765,0.7232531901714877,,49.61674518333413,1.1084513163082084,539.5603355095981,,3.908928982114781,,,2.764346911359193,,,,13.105965,
2003-02-20,4.383649219908642,0.3471522009969328,0.6894681654166562,,49.5005729447368,1.1064811951530478,524.1975391278748,,3.776867628185929,,,2.947960396449195,,,,13.0759,
2003-02-21,4.515796821372722,0.3550421611844641,0.714958548003493,,51.52171912904396,1.1493432131999035,547.4302795468863,,3.8919150571642676,,,2.8854089640188993,,,,13.364474,
2003-02-24,4.295083316444806,0.33674878085396576,0.6784087571307535,,50.53435522667646,1.1260398355408299,504.00135039053043,,3.7369196575649135,,,2.7863908458328153,,,,13.478703,
2003-02-25,4.397717856922444,0.3379425369780466,0.6839612931400103,,51.73523229530629,1.1486102889883214,518.5711998779183,,3.8114697952715293,,,2.7165765463448426,,,,13.406557000000001,
2003-02-26,4.2051954061330585,0.31540038013547006,0.6302728226972562,,51.29041026258491,1.0891587689919833,500.65032442789277,,3.74863748863181,,,2.506452627312286,,,,13.442632999999999,
2003-02-27,4.371521531663143,0.3368580081640586,0.6489090527628317,,52.02751406669287,1.0946017618137285,522.424151611767,,3.8895246059753856,,,2.754114113258456,,,,13.364474,
2003-02-28,4.458197693718256,0.35273863205809763,0.6788005578544937,,51.273885813991214,1.0907940364473256,529.8575874722072,,3.9208239726646497,,,3.008054909779689,,,,13.472689,
2003-03-03,4.329370577561933,0.3311917478679867,0.6435523230649904,,52.020412020909745,1.1126804396026766,512.3444617498732,,3.8606466403077366,,,2.672438301716724,,,,13.520782999999998,
2003-03-04,4.122016074060519,0.3251155791429948,0.6218462148428312,,50.42246228305986,1.0919757424731302,490.15082698140947,,3.7343059893778725,,,2.574648694235433,,,,13.454657000000001,
2003-03-05,4.2262506383756095,0.3270763711151437,0.6403000060568413,,50.92541812898112,1.1251710986177097,510.887363931202,,3.839570483715273,,,2.667285736417269,,,,13.574888,
2003-03-06,4.119518265504858,0.32464867155829463,0.615978774990324,,49.823392348766745,1.1250698640454397,489.48330369096095,,3.8616359349231435,,,2.6415415130586606,,,,13.586915,
2003-03-07,4.204280237323424,0.32660894514632555,0.6067314355996323,,50.43434229887624,1.1362916172091775,502.3208624078113,,3.973775628574263,,,2.5146084607556283,,,,13.586915,
2003-03-10,3.9004601947731214,0.30536394455996546,0.5688716007037408,,48.50041565734818,1.0562409349864155,447.59238662304443,,3.7710170902860662,,,2.3691083020999844,,,,13.448645999999998,
2003-03-11,3.785007010018955,0.29732537264462944,0.5601100832171284,,47.795095739661626,1.0507276546705713,425.34293128194423,,3.6202109148254853,,,2.336793686591212,,,,13.316379000000001,
2003-03-12,3.860834715446536,0.31341549850886136,0.5822362396137543,,48.339168085886214,1.0560418324989436,427.2574485259753,,3.6543468488211923,,,2.535983950833887,,,,13.105965,
2003-03-13,4.2605784236096005,0.36732694491339846,0.6757143127356188,,49.863031602078834,1.1119729711243675,482.0141114047567,,3.8100212116925647,,,3.0863780698447028,,,,13.160070000000001,
2003-03-14,4.301365457709438,0.37159608018668117,0.6826159146184231,,48.712270446032235,1.1249644991493732,488.3231132671977,,3.7161436555513414,,,2.923531889221978,,,,13.105965,
2003-03-17,4.706682255540107,0.4096396985857207,0.7763477467095723,,51.95550318450918,1.2000416728615186,533.039610218815,,4.030561693205593,,,3.4468900502375583,,,,13.274298000000002,
2003-03-18,4.789256015331303,0.4248499656499033,0.7869486074730416,,52.51062349198734,1.2412259561574428,542.0393045350261,,4.159572752353821,,,3.607343214277891,,,,13.526803,
2003-03-19,4.899097367947406,0.4139262506971067,0.7822634280636171,,54.27490995556164,1.2210093469865388,565.6251519540831,,4.300742210122284,,,3.5115580893644633,,,,13.544834,
2003-03-20,4.930413513844417,0.4185395485602855,0.7791302704175249,,55.660895229531235,1.2626611233555076,567.9267530976341,,4.285879237848474,,,3.5526044948821367,,,,13.677098999999998,
2003-03-21,5.245682869744646,0.4358371619241672,0.8141971256454319,,59.090432888340466,1.325634062877664,611.0755682361073,,4.61938839203249,,,3.83019064299005,,,,13.525404,
2003-03-24,4.7212788055839034,0.38133993871962485,0.7148890844675733,,53.61017626689516,1.227657039298064,547.0946362406631,,4.227830680969312,,,3.2071760083485894,,,,13.325972,
2003-03-25,4.856453673276228,0.3975599014408181,0.7450505022810259,,55.76940416894747,1.2779149068971747,559.345801542006,,4.480454449225017,,,3.4266165023496553,,,,13.446836,
2003-03-26,4.782775665070594,0.4042985787134678,0.7375875354290118,,56.49144115704338,1.2446970364980638,551.4938733054124,,4.375896822135056,,,3.374996010392576,,,,13.477053,
2003-03-27,4.793883040628229,0.395586187545621,0.7125429377441345,,56.14012445810469,1.2628805454744814,541.3990181843884,,4.424324049196907,,,3.219664228696135,,,,13.585839000000002,
2003-03-28,4.720851152376522,0.3824999570937279,0.6852043873662578,,55.62807988280781,1.2689268958835986,539.8245827235412,,4.44360284263735,,,2.9863256521294854,,,,13.706706,
2003-03-31,4.397851537349944,0.345880809433796,0.6290899465902212,,53.90023582758714,1.2500659093803075,501.5969938953876,,4.2895554515297505,,,2.6262050129450536,,,,13.489142999999999,
2003-04-01,4.599873627169672,0.3540698086744245,0.6514724362460471,,57.17145125031891,1.2764530667443477,541.4198739746417,,4.467381627845374,,,2.6755817796947867,,,,13.742969,
2003-04-02,4.933078408065798,0.38325472390919396,0.7351566136195478,,58.91025596500576,1.2784071346072161,584.0557641101634,,4.664877557421165,,,3.209553224474199,,,,13.712748999999999,
2003-04-03,4.862109291321162,0.39773039032427826,0.7292463166680588,,58.38205767607807,1.263816731611372,575.9939213311426,,4.628838932854692,,,3.2221157742579614,,,,13.458926000000002,
2003-04-04,4.94817653901757,0.3783204948778793,0.704471855461928,,57.37852736460252,1.3109204120840585,593.4063679004843,,4.68414834961974,,,2.9644120409466974,,,,13.531443,
2003-04-07,4.918250174561164,0.3799620340238386,0.7099644950431001,,58.63796102836384,1.3105698037261746,599.7234352303079,,4.56038824069104,,,3.0974417443243216,,,,13.428699,
2003-04-08,4.941271205702296,0.37861794372944213,0.6884885343484513,,58.21552423948648,1.2852221713209913,599.6701337830781,,4.575025534415114,,,2.7114472787794845,,,,13.265532,
2003-04-09,4.7458519835184925,0.3524329108345147,0.6436784653239676,,57.67073330687559,1.2768092426513413,574.3483526855828,,4.393757670774991,,,2.628858755750732,,,,13.259494,
2003-04-10,4.8239669209109435,0.3652758018334031,0.6556481063955037,,57.76877539387207,1.309753150681813,588.5517337299411,,4.3689238822059835,,,2.619661375543566,,,,13.440791,
2003-04-11,4.763992144400085,0.3541862633351742,0.6380033080235245,,56.81364286809998,1.2970296638414127,587.6928289725714,,4.305212870461886,,,2.5300191174851254,,,,13.362223,
2003-04-14,5.057884866610324,0.3757493765850177,0.6843189950588372,,58.881126260305905,1.3467778954052598,622.9076387767684,,4.51625549116773,,,2.773893646465764,,,,13.428699,
2003-04-15,5.199008695631915,0.3865420271845447,0.6884294880996599,,59.60746945394938,1.3980152756860584,654.5950020368327,,4.431231038255982,,,2.76436323377455,,,,13.392442,
2003-04-16,4.932747656396151,0.38385942749259505,0.7037284895394811,,59.5178958952618,1.393500669863998,627.7763105051007,,4.116308809746328,,,3.132028237982274,,,,13.211142,
2003-04-17,5.151968833510822,0.41017687861367863,0.7475883834430328,,61.78649777467681,1.4021311698807508,661.2919506952287,,4.237503804877102,,,3.5258629534264205,,,,13.477053,
2003-04-21,5.165641212125864,0.4146170211891121,0.7384713883641895,,62.670738723299664,1.4411828679122443,654.104881482764,,4.26933962834643,,,3.573406543693774,,,,13.471007,
2003-04-22,5.457309284536767,0.4381441758157131,0.7866611711787179,,65.34475528924885,1.5014757567841477,714.3975704753914,,4.484502866212619,,,3.9151063102210144,,,,13.658358999999999,
2003-04-23,5.6073830167310055,0.4476883750829291,0.8262289558775671,,66.2571364378317,1.501340665102359,729.8644649054904,,4.597897271223186,,,3.9960974302997863,,,,13.658358999999999,
2003-04-24,5.457239888889827,0.44035736795164326,0.8041083047636508,,63.74222231498828,1.5425918106112173,684.39398732946,,4.683008448012924,,,3.839669065042266,,,,13.610012,
2003-04-25,5.254267168658891,0.41483950693139626,0.7591935249072221,,62.12895251246838,1.5307519362284927,662.1519997745988,,4.489092578737354,,,3.3032243735421924,,,,13.440791,
2003-04-28,5.525388150068096,0.4392044591596482,0.8065972436978087,,61.463110080394806,1.5932212235025804,696.6905858542718,,4.596796382535003,,,3.5791325782995096,,,,13.50123,
2003-04-29,5.582703299648904,0.45115295600838756,0.8312961887517877,,61.37170062773975,1.600255964858914,699.3209739658488,,4.681856261013039,,,3.8023979655305253,,,,13.313882000000001,
2003-04-30,5.545845941390659,0.43744707390426535,0.8027941412847553,,59.949395574413074,1.5929196713688631,703.7587156511298,,4.681446823062761,,,3.5750505649796844,,,,13.374309,
2003-05-01,5.543556019865919,0.4488838821125528,0.8258679870363761,,61.00090571209743,1.5282390247031152,702.7941797441397,,4.721753694486918,,,3.5665796399715477,,,,13.440791,
2003-05-02,5.780140584432992,0.47753785195428866,0.8776750263014245,,63.09071057448342,1.5653039946394112,736.1274218191527,,4.936273051060046,,,3.9059826553650026,,,,13.652314000000002,
2003-05-05,5.745133355009809,0.4758937520088406,0.8709000907789994,,64.95435862341638,1.5837922809204856,726.6297066409613,,4.956065354204633,,,4.12421337837504,,,,13.736927,
2003-05-06,5.907686314032911,0.4940457963177268,0.9180328667079246,,66.86528732303555,1.5765123447182956,743.1712687632153,,4.9820657515427165,,,4.240464828444936,,,,13.718796,
2003-05-07,5.809030849695333,0.47742585526455744,0.8842433159880476,,65.38279402025961,1.5692587695214133,729.0614260741613,,4.8543819819545755,,,4.036049452197749,,,,13.809451000000001,
2003-05-08,5.633128489718924,0.45105814450662,0.8414338417402,,66.60804803485007,1.56202681429705,704.0400998150868,,4.801855698162807,,,3.7499364214360136,,,,13.82758,
2003-05-09,5.866627819181067,0.48220521133782884,0.9113043810582198,,68.41475851536015,1.5925512296088316,717.5245494730507,,4.961795055628054,,,4.273836656232739,,,,13.918232999999999,
2003-05-12,6.081048599939491,0.5039758911944138,0.952950448975138,,69.08906183247981,1.627972030389686,742.0289905852725,,5.108529786794394,,,4.538325710559498,,,,13.984709,
2003-05-13,6.047845683960532,0.4944970532017983,0.9476935764694705,,69.89552921719624,1.637530689749151,735.4210691463561,,5.140421429911584,,,4.312452593830174,,,,14.14184,
2003-05-14,6.009021616904308,0.49134975792816177,0.937299966886006,,68.81365046152389,1.6592914602148898,734.4303233375975,,5.112938364730684,,,4.30901743076257,,,,14.202274,
2003-05-15,6.122960261251818,0.5078013525724496,0.9662274621429287,,69.50234037675064,1.7352463296927816,756.6522114731955,,5.258085464276975,,,4.4528097055357305,,,,14.208319,
2003-05-16,6.076106689494072,0.4961703362963603,0.9400334482781256,,70.52173301500892,1.8438182460970869,762.2720483002307,,5.21920065890817,,,4.280053341585264,,,,14.256662,
2003-05-19,5.648044474277402,0.4436643729214448,0.8372500172002751,,69.5867407513234,1.7565179401630244,700.2243239009309,,4.687784998708156,,,3.696036706997227,,,,14.111626000000001,
2003-05-20,5.612831511255676,0.44747322461178096,0.8419208520625827,,71.23638233069354,1.7792963188517286,701.9637953327264,,4.514659446353875,,,3.706778506524267,,,,14.057235,
2003-05-21,5.646961870648252,0.4435683812786819,0.8450204901504735,,71.79860652417317,1.7663011031550386,706.4054423583831,,4.6133582775584685,,,3.753495289450237,,,,14.474236,
2003-05-22,5.814706933827206,0.4627534278306094,0.8719688492121608,,73.6730035771244,1.860732114785848,712.6707113489489,,4.7687461181521495,,,3.878693595684341,,,,14.444015,
2003-05-23,5.849642154201516,0.4632082521290983,0.8751408696497406,,74.441600161728,2.072220541540948,720.7920822270106,,4.711839654616406,,,3.958183749938204,,,,14.576982000000001,
2003-05-27,6.154593578632424,0.512502642441505,0.9431609843589428,,73.44099035356027,2.162348091161106,759.9284450146433,,4.914056861149064,,,4.57799751528019,,,,14.867065,
2003-05-28,6.206314338005634,0.5172130616974367,0.9618748705425961,,70.84955502379286,2.1329659103569907,787.3633034422073,,4.887441189064809,,,4.631588250060162,,,,14.691798,
2003-05-29,6.15712620246883,0.5235477667970303,0.9687158011449868,,65.30165440950265,2.037322116228955,762.054923558088,,4.766964428456306,,,5.059997873756771,,,,14.552804,
2003-05-30,6.452764299364751,0.5492247029715243,1.0103722562718924,,69.02308071182549,2.098851347440886,808.5278368022288,,4.9256780124088815,,,5.276615621087263,,,,14.79454,
2003-06-02,6.530934029023808,0.5374652895902247,0.9940128431452654,,70.6947254655673,2.1526563359297284,830.0431072161393,,4.80898273401378,,,4.954451449969064,,,,14.873104999999999,
2003-06-03,6.610889640564116,0.5526823310398449,1.0204585143185938,,71.32377335980367,2.178655461884208,844.0414800421222,,4.92212743930778,,,5.151179207166164,,,,14.981891000000001,
2003-06-04,6.896420706260425,0.5837317086042676,1.0851648474306401,,73.92005908555072,2.2693707226970976,880.5508666056331,,5.178568995534216,,,5.719933972902293,,,,15.078591000000001,
2003-06-05,6.99808470149291,0.5963480453918937,1.0850749422662942,,74.03507462642698,2.1908619332310386,897.1981247805568,,5.32449959575268,,,5.910405518014607,,,,15.000022,
2003-06-06,6.915331230944702,0.5665196997117079,1.0531251054128934,,76.81736573710043,2.1200692582406706,895.0055072345546,,5.467610096607747,,,5.613452132458274,,,,14.969802,
2003-06-09,6.702534142909195,0.5438170884411695,1.0069441264405012,,74.83554159019401,2.1137922069851536,838.8033972512468,,5.297682942438871,,,5.155353216682067,,,,14.945635999999999,
2003-06-10,6.906657221477866,0.5684674310159007,1.049635793675536,,77.85672070671944,2.1423401708177474,859.9680833131528,,5.418295028013452,,,5.2918126899676885,,,,15.036285999999999,
2003-06-11,7.1253248582314015,0.5876367015338897,1.0697056509619924,,79.85570420386708,2.1914385982280677,898.9606682119647,,5.602150159862322,,,5.291405292881145,,,,15.471416,
2003-06-12,7.190851812718786,0.5951008986428159,1.0844644774023586,,76.99526760789821,2.270694180396547,893.5995721261146,,5.635969804947583,,,5.082128048747337,,,,15.332414000000002,
2003-06-13,6.965189555311148,0.5548667039559592,1.0132521526977714,,73.50792816587087,2.1801785566806995,884.0479484843603,,5.532392943269251,,,4.590492567848445,,,,15.078591000000001,
2003-06-16,7.4044186999294865,0.6058611035248465,1.0881311571267438,,75.02441993098265,2.3057060760415022,948.7439581023693,,6.034981962252166,,,4.829813727169981,,,,15.060452,
2003-06-17,7.403866107147607,0.5987528291885033,1.1030402349744863,,73.03371673175724,2.272090252685936,947.575146058624,,6.394114833571019,,,4.917742245028238,,,,14.915412,
2003-06-18,7.38364894300781,0.608051334627052,1.1351039797072735,,70.93221611410225,2.305037581703185,920.1199104061585,,6.3438289876595695,,,5.231767721031763,,,,14.824757,
2003-06-19,7.045085100866839,0.5785106538080599,1.1099722097630118,,70.78381686877236,2.3261517885927065,854.536467963915,,5.934639315693432,,,5.083169685058706,,,,14.903328,
2003-06-20,6.997932081745615,0.5761869202627793,1.1060944657924756,,70.63551719358118,2.2929854641183196,862.2768232001278,,6.062473634128173,,,4.8630220657672005,,,,14.847466,
2003-06-23,6.781073964869012,0.5493204152338002,1.0395654769767637,,68.6423633436541,2.2191807342382264,821.816558629455,,5.760044880061153,,,4.471402340810038,,,,14.804947,
2003-06-24,6.801262521563455,0.5366098123152527,1.0267775468832767,,69.54921109373961,2.177192796808001,835.7554451592845,,5.7712667847301145,,,4.3594486254935205,,,,14.792806,
2003-06-25,6.59571542194778,0.5278900403935266,0.9960757909646387,,70.74648733208062,2.1652233736946487,819.515939244805,,5.677620640173062,,,4.435336103018006,,,,14.817095000000002,
2003-06-26,6.852878182772445,0.5654037170913189,1.0524829441630124,,72.81617365280889,2.226785294600603,840.4073437941928,,5.919206118512284,,,4.75261620480079,,,,14.750298,
2003-06-27,6.61516368249628,0.5434716722030083,1.0286108143488089,,73.83176104754149,2.139783313260587,819.0402868170827,,5.646304037808404,,,4.658677485892393,,,,14.695644,
2003-06-30,6.607613641577811,0.5499113938510671,1.0193723942648458,,72.51538650989337,2.1684681822397045,809.8857094258287,,5.536046438962144,,,4.5653143306346955,,,,14.604557000000002,
2003-07-01,6.789853909683868,0.5719039309858635,1.0622939122146433,,75.37012779131761,2.124194048708033,838.5260845256942,,5.626232806798766,,,4.819417678017289,,,,14.592404,
2003-07-02,7.045709857261546,0.6069108334373328,1.1284927994578406,,78.39832179322563,2.17044482805308,869.8573416373913,,5.786078621689128,,,5.3008958479487385,,,,14.574183999999999,
2003-07-03,6.826977842500693,0.5839380371421103,1.0881742019506941,,80.02594182670279,2.1320388548415994,857.3434360786314,,5.680698042872619,,,5.1272417798259395,,,,14.549899,
2003-07-07,7.231494421004285,0.658809401980968,1.200034747866761,,82.14971364678432,2.1430328767192197,901.273782357336,,5.799960696649598,,,6.054241420396018,,,,14.452732999999998,
2003-07-08,7.327892588674043,0.6829304134157215,1.2278514682136639,,82.24881546529087,2.0932789766175994,919.2586306530815,,5.805356086537354,,,6.268878442928577,,,,14.428444,
2003-07-09,7.203467101201878,0.6778016271165342,1.2237118913747198,,80.6355552229254,2.0471816992370773,914.8869139282256,,5.699763198351529,,,6.457633093181056,,,,14.574183999999999,
2003-07-10,6.927915420662721,0.6398622743579295,1.1388085142151516,,76.9898817348381,1.936702824750809,875.1346315523584,,5.514669717526957,,,5.811262824620256,,,,14.355573999999999,
2003-07-11,7.124138328811558,0.6543930898495918,1.186814976668412,,78.97499813436525,1.97198248854759,911.5048602164073,,5.706164915973588,,,5.975817122742831,,,,14.398085,
2003-07-14,7.227023580229158,0.6776766195429793,1.2023649737148954,,80.87967930483751,1.9632689604119824,962.6325965910808,,5.6875711031479295,,,6.441333386810143,,,,14.270560999999999,
2003-07-15,7.179119483216734,0.680148803149721,1.2082568925394632,,80.87355017626335,1.8476336990888096,947.0403310118165,,5.623770746834506,,,6.472241873099045,,,,14.149114,
2003-07-16,7.052150982764931,0.6737724843339592,1.196162756593958,,81.12781785521231,1.755112116366241,932.7133144309054,,5.52615919497478,,,6.440257431088733,,,,14.015514000000001,
2003-07-17,6.7509697490270355,0.6121270609639176,1.0867881463706452,,78.14762779882564,1.7422308972304366,885.971654725691,,5.418387317785205,,,5.604184864239667,,,,14.106601000000001,
2003-07-18,6.958129319474038,0.617971401702211,1.0941566530498947,,79.66823194943204,1.8232946176335694,918.407889666752,,5.568543065560407,,,5.6501480836155915,,,,14.428444,
