,QQQ,QLD,TQQQ
1992-07-21,6.598286517192538,0.5748718852712723,1.214434755672952
1992-07-22,6.513293839340794,0.559992867635463,1.1672460806923763
1992-07-23,6.542057264669755,0.5648731834864205,1.182468060080577
1992-07-24,6.562170035764443,0.5682834660798963,1.1931424949763414
1992-07-27,6.527783685183203,0.562127843745028,1.173643615354021
1992-07-28,6.6339704659089165,0.5803503872559087,1.2306761082635285
1992-07-29,6.706635961476819,0.592998349646735,1.2708711094678427
1992-07-30,6.724586069012939,0.5961050482399738,1.2808202345161417
1992-07-31,6.723504737233654,0.5958421316321617,1.2799311031938019
1992-08-03,6.7637302794230285,0.602758244554122,1.3020907142841625
1992-08-04,6.727397531639078,0.5962120539919092,1.2808380453376804
1992-08-05,6.630293937859352,0.5789296524777449,1.225105150075462
1992-08-06,6.586608133976268,0.5712320490732179,1.2006317234485842
1992-08-07,6.559574839494162,0.5664774804027047,1.1856054446177733
1992-08-10,6.579471344232992,0.5697132870857912,1.1956504604037879
1992-08-11,6.542273531025613,0.5632055370398005,1.1751271661926
1992-08-12,6.508535979511943,0.557331837712247,1.1567080765683442
1992-08-13,6.515456502899362,0.5584515535206726,1.1601573262065006
1992-08-14,6.53621807306162,0.561946163751582,1.1710117229670793
1992-08-17,6.496208797228102,0.5548574035271387,1.148731133897776
1992-08-18,6.497506395363242,0.5550144590324705,1.1491831452820878
1992-08-19,6.451441661565734,0.547075609152889,1.124486053142571
1992-08-20,6.475663493421701,0.551118232642335,1.1369135018661447
1992-08-21,6.394779876331238,0.5372875946805484,1.0940818079827308
1992-08-24,6.287079231114526,0.5189979821349338,1.0381108327814716
1992-08-25,6.316707721866914,0.5238287842633854,1.0525721353490836
1992-08-26,6.405809460479937,0.5385450419162364,1.0968945588117929
1992-08-27,6.47631229248927,0.5503353955226545,1.1328803764619644
1992-08-28,6.469175502745995,0.5490580926920389,1.128900794245679
1992-08-31,6.471986965372134,0.549332250737727,1.1296294148154922
1992-09-01,6.530595147809341,0.5592154747525495,1.1600775988453869
1992-09-02,6.629861405147635,0.5761514845147737,1.2127422711139904
1992-09-03,6.6646802884405885,0.5821349889599418,1.231595430424528
1992-09-04,6.626184877098068,0.5753461723808482,1.210017015298424
1992-09-08,6.612776363034944,0.5727578991904295,1.2017099886236906
